newXOutput 1

<Section columns = "stress_xx | stress_yy | stress_xy">
  218 0.00000 0.00000 0.00000
  219 0.00000 0.00000 0.00000
  220 0.00000 0.00000 0.00000
  221 0.00000 0.00000 0.00000
  222 0.00000 0.00000 0.00000
  223 0.00000 0.00000 0.00000
  224 0.00000 0.00000 0.00000
  225 0.00000 0.00000 0.00000
  226 0.00000 0.00000 0.00000
  227 0.00000 0.00000 0.00000
  228 0.00000 0.00000 0.00000
  229 0.00000 0.00000 0.00000
  230 0.00000 0.00000 0.00000
  231 0.00000 0.00000 0.00000
  232 0.00000 0.00000 0.00000
  233 0.00000 0.00000 0.00000
  234 0.00000 0.00000 0.00000
  235 0.00000 0.00000 0.00000
  236 0.00000 0.00000 0.00000
  237 0.00000 0.00000 0.00000
  238 0.00000 0.00000 0.00000
  239 0.00000 0.00000 0.00000
  240 0.00000 0.00000 0.00000
  241 0.00000 0.00000 0.00000
</Section>

newXOutput 2

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 19.4169 0.00000 -3.91643e-15
  2 19.4169 0.00000 1.95400e-14
  3 19.4169 0.00000 9.15553e-15
  4 19.4169 0.00000 -2.32438e-15
  5 19.4169 0.00000 -2.63340e-15
  6 19.4169 0.00000 -6.56175e-15
  7 19.4169 0.00000 -7.17630e-16
  8 19.4169 0.00000 6.00616e-15
  9 19.4169 0.00000 8.59747e-15
  10 19.4169 0.00000 1.20320e-14
  11 19.4169 0.00000 -9.73677e-16
  12 19.4169 0.00000 1.20375e-15
  13 19.4169 0.00000 3.79857e-15
  14 19.4169 0.00000 2.15877e-14
  15 19.4169 0.00000 -6.61331e-15
  16 19.4169 0.00000 1.45840e-14
  17 19.4169 0.00000 3.02329e-14
  18 19.4169 0.00000 2.15652e-14
  19 19.4169 0.00000 -1.86036e-15
  20 19.4169 0.00000 -3.30515e-14
  21 19.4169 0.00000 -1.48029e-14
  22 19.4169 0.00000 4.25146e-14
  23 19.4169 0.00000 3.90632e-14
  24 19.4169 0.00000 3.36740e-17
  25 19.4169 0.00000 6.51334e-15
  26 19.4169 0.00000 1.46214e-14
  27 19.4169 0.00000 -2.64876e-14
  28 19.4169 0.00000 -7.82443e-15
  29 19.4169 0.00000 4.88501e-15
  30 19.4169 0.00000 -5.85832e-16
  31 19.4169 0.00000 1.70776e-14
  32 19.4169 0.00000 2.53273e-16
  33 19.4169 0.00000 -1.24818e-14
  34 19.4169 0.00000 5.59946e-15
  35 19.4169 0.00000 6.41250e-16
  36 19.4169 0.00000 -2.29881e-14
  37 19.4169 0.00000 -2.70121e-14
  38 19.4169 0.00000 -4.06403e-14
  39 19.4169 0.00000 -2.33157e-14
  40 19.4169 0.00000 -1.52226e-14
  41 19.4169 0.00000 -1.80285e-14
  42 19.4169 0.00000 2.78006e-15
  43 19.4169 0.00000 8.30153e-15
  44 19.4169 0.00000 1.64129e-15
  45 19.4169 0.00000 -5.44678e-15
  46 19.4169 0.00000 -7.16235e-15
  47 19.4169 0.00000 -1.32257e-14
  48 19.4169 0.00000 -1.08217e-14
  49 19.4169 0.00000 -3.89436e-15
  50 19.4169 0.00000 -2.06642e-15
  51 19.4169 0.00000 -2.27967e-15
  52 19.4169 0.00000 -2.73220e-15
  53 19.4169 0.00000 -4.13073e-15
  54 19.4169 0.00000 -2.85748e-15
  55 19.4169 0.00000 0.00000
  56 19.4169 0.00000 -2.71775e-15
  57 19.4169 0.00000 -2.66655e-15
  58 19.4169 0.00000 6.21177e-14
  59 19.4169 0.00000 2.88989e-15
  60 19.4169 0.00000 -1.62676e-14
  61 19.4169 0.00000 -1.65804e-14
  62 19.4169 0.00000 -2.45097e-14
  63 19.4169 0.00000 -1.55960e-14
  64 19.4169 0.00000 4.54587e-14
  65 19.4169 0.00000 -6.17576e-15
  66 19.4169 0.00000 -1.06816e-14
  67 19.4169 0.00000 -2.17863e-14
  68 19.4169 0.00000 1.80224e-14
  69 19.4169 0.00000 -6.11616e-14
  70 19.4169 0.00000 -7.54209e-17
  71 19.4169 0.00000 -1.12388e-14
  72 19.4169 0.00000 -1.20763e-14
  73 19.4169 0.00000 -1.52504e-14
  74 19.4169 0.00000 -3.54985e-15
  75 19.4169 0.00000 1.28855e-14
  76 19.4169 0.00000 3.27361e-14
  77 19.4169 0.00000 -1.07169e-14
  78 19.4169 0.00000 -2.77100e-14
  79 19.4169 0.00000 -2.09310e-14
  80 19.4169 0.00000 -2.71576e-14
  81 19.4169 0.00000 5.08636e-14
  82 19.4169 0.00000 -6.61980e-14
  83 19.4169 0.00000 3.70053e-15
  84 19.4169 0.00000 -9.16569e-15
  85 19.4169 0.00000 -3.79505e-14
  86 19.4169 0.00000 3.29596e-15
  87 19.4169 0.00000 -4.18181e-15
  88 19.4169 0.00000 -1.81391e-14
  89 19.4169 0.00000 -7.90756e-15
  90 19.4169 0.00000 -2.35196e-14
  91 19.4169 0.00000 4.67140e-15
  92 19.4169 0.00000 -1.01964e-14
  93 19.4169 0.00000 4.12860e-14
  94 19.4169 0.00000 -4.17465e-15
  95 19.4169 0.00000 2.67375e-15
  96 19.4169 0.00000 1.90207e-14
  97 19.4169 0.00000 -3.41653e-14
  98 19.4169 0.00000 -4.66573e-15
  99 19.4169 0.00000 5.11106e-15
  100 19.4169 0.00000 3.32338e-15
  101 19.4169 0.00000 -2.80716e-14
  102 19.4169 0.00000 -1.70248e-14
  103 19.4169 0.00000 -7.35426e-14
  104 19.4169 0.00000 -6.70086e-15
  105 19.4169 0.00000 2.84234e-14
  106 19.4169 0.00000 1.72539e-14
  107 19.4169 0.00000 7.26257e-14
  108 19.4169 0.00000 -7.80562e-15
  109 19.4169 0.00000 -4.25156e-15
  110 19.4169 0.00000 7.15121e-15
  111 19.4169 0.00000 -3.41264e-15
  112 19.4169 0.00000 1.28650e-14
  113 19.4169 0.00000 -2.91455e-14
  114 19.4169 0.00000 -5.10106e-14
  115 19.4169 0.00000 -2.29848e-14
  116 19.4169 0.00000 -7.34882e-15
  117 19.4169 0.00000 1.36074e-14
  118 19.4169 0.00000 -2.61093e-15
  119 19.4169 0.00000 -1.85088e-14
  120 19.4169 0.00000 -4.14184e-14
  121 19.4169 0.00000 -6.11711e-15
  122 19.4169 0.00000 -2.74539e-14
  123 19.4169 0.00000 -5.01698e-14
  124 19.4169 0.00000 2.51327e-14
  125 19.4169 0.00000 -5.78833e-15
  126 19.4169 0.00000 -1.53180e-15
  127 19.4169 0.00000 -3.62639e-15
  128 19.4169 0.00000 -8.57153e-15
  129 19.4169 0.00000 1.13779e-15
  130 19.4169 0.00000 -7.68572e-15
  131 19.4169 0.00000 -1.59786e-14
  132 19.4169 0.00000 7.64794e-15
  133 19.4169 0.00000 1.01030e-14
  134 19.4169 0.00000 -1.65368e-14
  135 19.4169 0.00000 -1.91546e-14
  136 19.4169 0.00000 -5.73712e-15
  137 19.4169 0.00000 -5.70015e-14
  138 19.4169 0.00000 -2.60184e-15
  139 19.4169 0.00000 -1.00394e-14
  140 19.4169 0.00000 -1.60346e-15
  141 19.4169 0.00000 -6.39445e-15
  142 19.4169 0.00000 -2.48223e-15
  143 19.4169 0.00000 -7.53905e-15
  144 19.4169 0.00000 -4.14659e-14
  145 19.4169 0.00000 -1.42166e-14
  146 19.4169 0.00000 2.94796e-15
  147 19.4169 0.00000 -2.00842e-15
  148 19.4169 0.00000 -3.32831e-15
  149 19.4169 0.00000 -1.04270e-14
  150 19.4169 0.00000 1.16344e-14
  151 19.4169 0.00000 -2.39640e-14
  152 19.4169 0.00000 2.50520e-14
  153 19.4169 0.00000 1.54192e-14
  154 19.4169 0.00000 -1.96074e-14
  155 19.4169 0.00000 -1.87441e-14
  156 19.4169 0.00000 7.57059e-14
  157 19.4169 0.00000 -1.30086e-14
  158 19.4169 0.00000 -3.08114e-15
  159 19.4169 0.00000 4.72200e-14
  160 19.4169 0.00000 -4.24599e-15
  161 19.4169 0.00000 -1.45314e-15
  162 19.4169 0.00000 -7.85145e-15
  163 19.4169 0.00000 -3.07053e-14
  164 19.4169 0.00000 -2.16476e-14
  165 19.4169 0.00000 -1.79863e-15
  166 19.4169 0.00000 -3.98741e-15
  167 19.4169 0.00000 2.82721e-14
  168 19.4169 0.00000 1.37967e-15
  169 19.4169 0.00000 -3.82466e-15
  170 19.4169 0.00000 -2.08562e-14
  171 19.4169 0.00000 -1.38489e-14
  172 19.4169 0.00000 1.75795e-14
  173 19.4169 0.00000 7.53280e-15
  174 19.4169 0.00000 9.18957e-16
  175 19.4169 0.00000 -1.38474e-15
  176 19.4169 0.00000 -3.97895e-15
  177 19.4169 0.00000 -7.63521e-16
  178 19.4169 0.00000 1.04916e-14
  179 19.4169 0.00000 2.01945e-15
  180 19.4169 0.00000 -7.48982e-15
  181 19.4169 0.00000 5.14373e-14
  182 19.4169 0.00000 -4.48567e-14
  183 19.4169 0.00000 1.31020e-15
  184 19.4169 0.00000 -3.25773e-15
  185 19.4169 0.00000 -9.81040e-16
  186 19.4169 0.00000 1.08305e-14
  187 19.4169 0.00000 -8.44422e-15
  188 19.4169 0.00000 -1.39419e-14
  189 19.4169 0.00000 -8.93897e-15
  190 19.4169 0.00000 -6.40283e-15
  191 19.4169 0.00000 -6.84048e-16
  192 19.4169 0.00000 -2.38078e-14
  193 19.4169 0.00000 -4.18747e-14
  194 19.4169 0.00000 8.65068e-14
  195 19.4169 0.00000 -9.79554e-15
  196 19.4169 0.00000 4.12235e-16
  197 19.4169 0.00000 -1.09336e-14
  198 19.4169 0.00000 1.37947e-15
  199 19.4169 0.00000 -9.59921e-15
  200 19.4169 0.00000 -6.92390e-15
  201 19.4169 0.00000 1.95298e-14
  202 19.4169 0.00000 -4.72256e-14
  203 19.4169 0.00000 -2.00462e-14
  204 19.4169 0.00000 1.63435e-14
  205 19.4169 0.00000 -2.77896e-15
  206 19.4169 0.00000 -3.98836e-14
  207 19.4169 0.00000 -5.67927e-15
  208 19.4169 0.00000 -2.86758e-15
  209 19.4169 0.00000 4.72875e-15
  210 19.4169 0.00000 -6.71485e-15
  211 19.4169 0.00000 -8.78828e-15
  212 19.4169 0.00000 2.55491e-14
  213 19.4169 0.00000 -4.39011e-15
  214 19.4169 0.00000 -4.12573e-15
  215 19.4169 0.00000 -2.44086e-14
  216 19.4169 0.00000 7.40358e-15
  217 19.4169 0.00000 2.34569e-15
  218 19.4169 0.00000 -8.73421e-16
  219 19.4169 0.00000 -4.59154e-14
  220 19.4169 0.00000 -1.96406e-14
  221 19.4169 0.00000 1.38760e-14
  222 19.4169 0.00000 4.73506e-14
  223 19.4169 0.00000 -1.46817e-14
  224 19.4169 0.00000 -1.17964e-14
  225 19.4169 0.00000 -1.37409e-14
  226 19.4169 0.00000 -7.05634e-16
  227 19.4169 0.00000 1.61487e-14
  228 19.4169 0.00000 2.48159e-15
  229 19.4169 0.00000 -7.46615e-15
  230 19.4169 0.00000 3.68879e-15
  231 19.4169 0.00000 4.54818e-15
  232 19.4169 0.00000 -1.03300e-14
  233 19.4169 0.00000 5.06382e-14
  234 19.4169 0.00000 6.10527e-15
  235 19.4169 0.00000 1.00716e-15
  236 19.4169 0.00000 -1.52504e-14
  237 19.4169 0.00000 -1.82529e-15
  238 19.4169 0.00000 -2.21712e-14
  239 19.4169 0.00000 1.86216e-14
  240 19.4169 0.00000 -1.44089e-14
  241 19.4169 0.00000 -2.94027e-14
</Section>

newXOutput 3

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 38.8763 0.00000 1.04260e-14
  2 38.8763 0.00000 -7.89299e-15
  3 38.8763 0.00000 -2.31038e-13
  4 38.8763 0.00000 2.90984e-16
  5 38.8763 0.00000 -3.50613e-15
  6 38.8763 0.00000 2.54138e-15
  7 38.8763 0.00000 2.53718e-15
  8 38.8763 0.00000 -3.55654e-15
  9 38.8763 0.00000 8.60568e-15
  10 38.8763 0.00000 3.28629e-14
  11 38.8763 0.00000 1.73010e-14
  12 38.8763 0.00000 -7.80617e-15
  13 38.8763 0.00000 5.18777e-15
  14 38.8763 0.00000 -5.17237e-15
  15 38.8763 0.00000 -1.15874e-14
  16 38.8763 0.00000 -1.85108e-15
  17 38.8763 0.00000 -1.23079e-14
  18 38.8763 0.00000 -1.57860e-14
  19 38.8763 0.00000 3.61170e-14
  20 38.8763 0.00000 9.32819e-14
  21 38.8763 0.00000 5.36420e-14
  22 38.8763 0.00000 6.41884e-14
  23 38.8763 0.00000 2.76569e-14
  24 38.8763 0.00000 1.73906e-15
  25 38.8763 0.00000 0.00000
  26 38.8763 0.00000 1.29430e-16
  27 38.8763 0.00000 9.47521e-15
  28 38.8763 0.00000 -5.72882e-14
  29 38.8763 0.00000 -6.45626e-14
  30 38.8763 0.00000 -1.25040e-13
  31 38.8763 0.00000 -1.49826e-13
  32 38.8763 0.00000 -1.24271e-13
  33 38.8763 0.00000 -3.54674e-14
  34 38.8763 0.00000 5.34859e-14
  35 38.8763 0.00000 3.26170e-14
  36 38.8763 0.00000 1.98707e-14
  37 38.8763 0.00000 3.47290e-14
  38 38.8763 0.00000 5.04212e-14
  39 38.8763 0.00000 2.23151e-14
  40 38.8763 0.00000 -7.64033e-15
  41 38.8763 0.00000 4.52991e-15
  42 38.8763 0.00000 7.06248e-15
  43 38.8763 0.00000 -1.48596e-14
  44 38.8763 0.00000 -6.84683e-15
  45 38.8763 0.00000 -1.03640e-14
  46 38.8763 0.00000 -1.00840e-14
  47 38.8763 0.00000 -2.30868e-15
  48 38.8763 0.00000 -2.39420e-15
  49 38.8763 0.00000 -1.41094e-15
  50 38.8763 0.00000 -4.34765e-16
  51 38.8763 0.00000 -1.95644e-15
  52 38.8763 0.00000 -3.55025e-15
  53 38.8763 0.00000 -1.31830e-15
  54 38.8763 0.00000 2.10268e-15
  55 38.8763 0.00000 -5.21718e-15
  56 38.8763 0.00000 9.13007e-15
  57 38.8763 0.00000 2.92171e-14
  58 38.8763 0.00000 -1.14472e-13
  59 38.8763 0.00000 3.31533e-14
  60 38.8763 0.00000 3.66106e-15
  61 38.8763 0.00000 6.19241e-16
  62 38.8763 0.00000 4.12020e-15
  63 38.8763 0.00000 -2.35042e-14
  64 38.8763 0.00000 2.37048e-14
  65 38.8763 0.00000 1.35362e-14
  66 38.8763 0.00000 -1.35331e-15
  67 38.8763 0.00000 -1.35872e-13
  68 38.8763 0.00000 2.23339e-14
  69 38.8763 0.00000 -1.97743e-14
  70 38.8763 0.00000 3.52124e-14
  71 38.8763 0.00000 -1.91854e-14
  72 38.8763 0.00000 -1.55970e-14
  73 38.8763 0.00000 -5.08296e-14
  74 38.8763 0.00000 1.53201e-14
  75 38.8763 0.00000 3.65778e-14
  76 38.8763 0.00000 -7.78779e-14
  77 38.8763 0.00000 3.53815e-15
  78 38.8763 0.00000 -5.15373e-14
  79 38.8763 0.00000 4.65820e-14
  80 38.8763 0.00000 -1.81507e-16
  81 38.8763 0.00000 4.96286e-15
  82 38.8763 0.00000 5.07580e-15
  83 38.8763 0.00000 4.77081e-14
  84 38.8763 0.00000 -2.76195e-16
  85 38.8763 0.00000 -3.60715e-14
  86 38.8763 0.00000 -5.27319e-15
  87 38.8763 0.00000 1.89273e-15
  88 38.8763 0.00000 -9.68561e-14
  89 38.8763 0.00000 -4.07230e-15
  90 38.8763 0.00000 -2.49745e-14
  91 38.8763 0.00000 2.34753e-14
  92 38.8763 0.00000 1.53436e-14
  93 38.8763 0.00000 -1.47849e-13
  94 38.8763 0.00000 8.21578e-15
  95 38.8763 0.00000 3.81524e-14
  96 38.8763 0.00000 1.43103e-14
  97 38.8763 0.00000 -7.43176e-15
  98 38.8763 0.00000 -6.40385e-16
  99 38.8763 0.00000 6.40718e-15
  100 38.8763 0.00000 1.77896e-15
  101 38.8763 0.00000 -1.51328e-15
  102 38.8763 0.00000 -2.56986e-14
  103 38.8763 0.00000 -1.20706e-13
  104 38.8763 0.00000 2.59834e-14
  105 38.8763 0.00000 3.61104e-14
  106 38.8763 0.00000 6.47431e-14
  107 38.8763 0.00000 -9.06618e-15
  108 38.8763 0.00000 2.24601e-16
  109 38.8763 0.00000 2.19042e-15
  110 38.8763 0.00000 -8.04038e-14
  111 38.8763 0.00000 -5.90397e-14
  112 38.8763 0.00000 2.13370e-14
  113 38.8763 0.00000 3.12434e-14
  114 38.8763 0.00000 3.28465e-14
  115 38.8763 0.00000 3.31638e-14
  116 38.8763 0.00000 4.72988e-16
  117 38.8763 0.00000 1.86770e-14
  118 38.8763 0.00000 1.75310e-14
  119 38.8763 0.00000 -2.80918e-14
  120 38.8763 0.00000 -1.24292e-14
  121 38.8763 0.00000 2.32449e-14
  122 38.8763 0.00000 -1.70580e-16
  123 38.8763 0.00000 -2.69529e-14
  124 38.8763 0.00000 -6.40388e-14
  125 38.8763 0.00000 2.12789e-14
  126 38.8763 0.00000 -1.10878e-14
  127 38.8763 0.00000 2.47019e-14
  128 38.8763 0.00000 2.63600e-14
  129 38.8763 0.00000 3.97694e-15
  130 38.8763 0.00000 1.43936e-14
  131 38.8763 0.00000 7.33265e-15
  132 38.8763 0.00000 2.47333e-14
  133 38.8763 0.00000 5.01794e-15
  134 38.8763 0.00000 -2.03909e-14
  135 38.8763 0.00000 8.91013e-15
  136 38.8763 0.00000 1.67785e-15
  137 38.8763 0.00000 -4.86569e-14
  138 38.8763 0.00000 8.84477e-15
  139 38.8763 0.00000 6.94559e-15
  140 38.8763 0.00000 -1.35401e-13
  141 38.8763 0.00000 4.72929e-14
  142 38.8763 0.00000 -5.01979e-16
  143 38.8763 0.00000 1.50379e-14
  144 38.8763 0.00000 -9.63262e-15
  145 38.8763 0.00000 -1.34277e-15
  146 38.8763 0.00000 2.04328e-14
  147 38.8763 0.00000 4.61067e-15
  148 38.8763 0.00000 3.33582e-15
  149 38.8763 0.00000 -1.76080e-14
  150 38.8763 0.00000 3.50691e-14
  151 38.8763 0.00000 -2.38141e-15
  152 38.8763 0.00000 -1.90621e-14
  153 38.8763 0.00000 3.18287e-14
  154 38.8763 0.00000 4.76162e-14
  155 38.8763 0.00000 -4.20722e-14
  156 38.8763 0.00000 -4.98999e-14
  157 38.8763 0.00000 6.39711e-15
  158 38.8763 0.00000 -1.71900e-14
  159 38.8763 0.00000 3.48081e-14
  160 38.8763 0.00000 3.64823e-16
  161 38.8763 0.00000 -3.87873e-14
  162 38.8763 0.00000 2.29120e-14
  163 38.8763 0.00000 -4.02909e-14
  164 38.8763 0.00000 -6.87502e-14
  165 38.8763 0.00000 -9.10933e-15
  166 38.8763 0.00000 -3.52365e-16
  167 38.8763 0.00000 3.12426e-14
  168 38.8763 0.00000 -8.65753e-14
  169 38.8763 0.00000 2.68389e-16
  170 38.8763 0.00000 -7.89502e-14
  171 38.8763 0.00000 -3.16457e-15
  172 38.8763 0.00000 2.34101e-14
  173 38.8763 0.00000 8.20583e-15
  174 38.8763 0.00000 -2.04396e-14
  175 38.8763 0.00000 1.69503e-15
  176 38.8763 0.00000 1.94524e-15
  177 38.8763 0.00000 -1.30799e-13
  178 38.8763 0.00000 4.76218e-14
  179 38.8763 0.00000 -1.11737e-15
  180 38.8763 0.00000 1.52117e-14
  181 38.8763 0.00000 -2.42499e-14
  182 38.8763 0.00000 4.60395e-14
  183 38.8763 0.00000 2.97125e-14
  184 38.8763 0.00000 -3.45107e-14
  185 38.8763 0.00000 2.00317e-15
  186 38.8763 0.00000 2.10032e-15
  187 38.8763 0.00000 -7.30349e-14
  188 38.8763 0.00000 4.33115e-14
  189 38.8763 0.00000 2.46430e-14
  190 38.8763 0.00000 1.03602e-14
  191 38.8763 0.00000 3.09282e-14
  192 38.8763 0.00000 -1.38891e-14
  193 38.8763 0.00000 2.85214e-14
  194 38.8763 0.00000 4.45175e-14
  195 38.8763 0.00000 3.51304e-15
  196 38.8763 0.00000 -1.18542e-13
  197 38.8763 0.00000 -7.94796e-16
  198 38.8763 0.00000 3.44115e-14
  199 38.8763 0.00000 1.14674e-14
  200 38.8763 0.00000 -1.53026e-13
